# SPDX-License-Identifier: GPL-2.0-only
# Source inventory verified byte-identical against Linux v7.1.5; originally generated with Universal Ctags 6.2.1 from e8efe09d4f378992c890d181d65e2ed8d8cb1194.
# source	line	kind	linux_item	rust_item	status	verification
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	204	macro	MT_RXD1_NORMAL_ICV_ERR	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	205	macro	MT_RXD1_NORMAL_TKIP_MIC_ERR	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	206	macro	MT_RXD1_NORMAL_FCS_ERR	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	207	macro	MT_RXD1_NORMAL_BAND_IDX	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	208	macro	MT_RXD1_NORMAL_SPP_EN	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	209	macro	MT_RXD1_NORMAL_ADD_OM	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	210	macro	MT_RXD1_NORMAL_SEC_DONE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	213	macro	MT_RXD2_NORMAL_BSSID	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	214	macro	MT_RXD2_NORMAL_CO_ANT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	215	macro	MT_RXD2_NORMAL_BF_CQI	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	216	macro	MT_RXD2_NORMAL_MAC_HDR_LEN	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	217	macro	MT_RXD2_NORMAL_HDR_TRANS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	218	macro	MT_RXD2_NORMAL_HDR_OFFSET	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	219	macro	MT_RXD2_NORMAL_TID	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	220	macro	MT_RXD2_NORMAL_MU_BAR	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	221	macro	MT_RXD2_NORMAL_SW_BIT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	222	macro	MT_RXD2_NORMAL_AMSDU_ERR	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	223	macro	MT_RXD2_NORMAL_MAX_LEN_ERROR	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	224	macro	MT_RXD2_NORMAL_HDR_TRANS_ERROR	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	225	macro	MT_RXD2_NORMAL_INT_FRAME	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	226	macro	MT_RXD2_NORMAL_FRAG	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	227	macro	MT_RXD2_NORMAL_NULL_FRAME	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	228	macro	MT_RXD2_NORMAL_NDATA	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	229	macro	MT_RXD2_NORMAL_NON_AMPDU	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	230	macro	MT_RXD2_NORMAL_BF_REPORT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	233	macro	MT_RXD4_NORMAL_PAYLOAD_FORMAT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	234	macro	MT_RXD4_FIRST_AMSDU_FRAME	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	235	macro	MT_RXD4_MID_AMSDU_FRAME	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	236	macro	MT_RXD4_LAST_AMSDU_FRAME	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	237	macro	MT_RXD4_NORMAL_PATTERN_DROP	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	238	macro	MT_RXD4_NORMAL_CLS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	239	macro	MT_RXD4_NORMAL_OFLD	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	240	macro	MT_RXD4_NORMAL_MAGIC_PKT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	241	macro	MT_RXD4_NORMAL_WOL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	242	macro	MT_RXD4_NORMAL_CLS_BITMAP	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	243	macro	MT_RXD3_NORMAL_PF_MODE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	244	macro	MT_RXD3_NORMAL_PF_STS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	246	macro	MT_RXV_HDR_BAND_IDX	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	249	macro	MT_RXD3_NORMAL_RXV_SEQ	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	250	macro	MT_RXD3_NORMAL_CH_FREQ	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	251	macro	MT_RXD3_NORMAL_ADDR_TYPE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	252	macro	MT_RXD3_NORMAL_U2M	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	253	macro	MT_RXD3_NORMAL_HTC_VLD	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	254	macro	MT_RXD3_NORMAL_TSF_COMPARE_LOSS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	255	macro	MT_RXD3_NORMAL_BEACON_MC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	256	macro	MT_RXD3_NORMAL_BEACON_UC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	257	macro	MT_RXD3_NORMAL_AMSDU	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	258	macro	MT_RXD3_NORMAL_MESH	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	259	macro	MT_RXD3_NORMAL_MHCP	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	260	macro	MT_RXD3_NORMAL_NO_INFO_WB	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	261	macro	MT_RXD3_NORMAL_DISABLE_RX_HDR_TRANS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	262	macro	MT_RXD3_NORMAL_POWER_SAVE_STAT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	263	macro	MT_RXD3_NORMAL_MORE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	264	macro	MT_RXD3_NORMAL_UNWANT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	265	macro	MT_RXD3_NORMAL_RX_DROP	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	266	macro	MT_RXD3_NORMAL_VLAN2ETH	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	269	macro	MT_RXD6_FRAME_CONTROL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	270	macro	MT_RXD6_TA_LO	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	272	macro	MT_RXD7_TA_HI	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	274	macro	MT_RXD8_SEQ_CTRL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	275	macro	MT_RXD8_QOS_CTL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	277	macro	MT_RXD9_HT_CONTROL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	280	macro	MT_PRXV_TX_RATE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	281	macro	MT_PRXV_TX_DCM	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	282	macro	MT_PRXV_TX_ER_SU_106T	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	283	macro	MT_PRXV_NSTS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	284	macro	MT_PRXV_TXBF	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	285	macro	MT_PRXV_HT_AD_CODE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	286	macro	MT_PRXV_HE_RU_ALLOC_L	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	288	macro	MT_PRXV_FRAME_MODE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	289	macro	MT_PRXV_HT_SGI	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	290	macro	MT_PRXV_HT_STBC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	291	macro	MT_PRXV_TX_MODE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	292	macro	MT_PRXV_DCM	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	293	macro	MT_PRXV_NUM_RX	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	296	macro	MT_PRXV_RCPI3	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	297	macro	MT_PRXV_RCPI2	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	298	macro	MT_PRXV_RCPI1	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	299	macro	MT_PRXV_RCPI0	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	300	macro	MT_PRXV_HE_RU_ALLOC_H	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	303	macro	MT_CRXV_HT_STBC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	304	macro	MT_CRXV_TX_MODE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	305	macro	MT_CRXV_FRAME_MODE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	306	macro	MT_CRXV_HT_SHORT_GI	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	307	macro	MT_CRXV_HE_LTF_SIZE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	308	macro	MT_CRXV_HE_LDPC_EXT_SYM	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	309	macro	MT_CRXV_HE_PE_DISAMBIG	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	310	macro	MT_CRXV_HE_NUM_USER	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	311	macro	MT_CRXV_HE_UPLINK	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	313	macro	MT_CRXV_HE_RU0	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	314	macro	MT_CRXV_HE_RU1	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	315	macro	MT_CRXV_HE_RU2	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	316	macro	MT_CRXV_HE_RU3	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	318	macro	MT_CRXV_HE_MU_AID	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	320	macro	MT_CRXV_HE_SR_MASK	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	321	macro	MT_CRXV_HE_SR1_MASK	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	322	macro	MT_CRXV_HE_SR2_MASK	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	323	macro	MT_CRXV_HE_SR3_MASK	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	325	macro	MT_CRXV_HE_BSS_COLOR	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	326	macro	MT_CRXV_HE_TXOP_DUR	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	327	macro	MT_CRXV_HE_BEAM_CHNG	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	328	macro	MT_CRXV_HE_DOPPLER	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	330	macro	MT_CRXV_SNR	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	331	macro	MT_CRXV_FOE_LO	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	332	macro	MT_CRXV_FOE_HI	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	333	macro	MT_CRXV_FOE_SHIFT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	335	macro	MT_CT_PARSE_LEN	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	336	macro	MT_CT_DMA_BUF_NUM	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	338	macro	MT_CT_INFO_APPLY_TXD	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	339	macro	MT_CT_INFO_COPY_HOST_TXD_ALL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	340	macro	MT_CT_INFO_MGMT_FRAME	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	341	macro	MT_CT_INFO_NONE_CIPHER_FRAME	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	342	macro	MT_CT_INFO_HSR2_TX	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	343	macro	MT_CT_INFO_FROM_HOST	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	345	enum	tx_mcu_port_q_idx	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	346	enumerator	MT_TX_MCU_PORT_RX_Q0	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	347	enumerator	MT_TX_MCU_PORT_RX_Q1	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	348	enumerator	MT_TX_MCU_PORT_RX_Q2	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	349	enumerator	MT_TX_MCU_PORT_RX_Q3	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	350	enumerator	MT_TX_MCU_PORT_RX_FWDL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	353	enum	tx_port_idx	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	354	enumerator	MT_TX_PORT_IDX_LMAC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	355	enumerator	MT_TX_PORT_IDX_MCU	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	358	enum	tx_frag_idx	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	359	enumerator	MT_TX_FRAG_NONE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	360	enumerator	MT_TX_FRAG_FIRST	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	361	enumerator	MT_TX_FRAG_MID	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac2_mac.h	362	enumerator	MT_TX_FRAG_LAST	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	8	macro	HE_BITS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	9	macro	HE_PREP	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	12	function	mt76_connac_gen_ppe_thresh	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	34	prototype	EXPORT_SYMBOL_GPL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	36	function	mt76_connac_pm_wake	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	60	prototype	EXPORT_SYMBOL_GPL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	62	function	mt76_connac_power_save_sched	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	83	prototype	EXPORT_SYMBOL_GPL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	85	function	mt76_connac_free_pending_tx_skbs	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	100	prototype	EXPORT_SYMBOL_GPL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	102	function	mt76_connac_pm_queue_skb	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	121	prototype	EXPORT_SYMBOL_GPL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	123	function	mt76_connac_pm_dequeue_skbs	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	147	prototype	EXPORT_SYMBOL_GPL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	149	function	mt76_connac_tx_complete_skb	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	160	prototype	EXPORT_SYMBOL_GPL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	162	function	mt76_connac_write_hw_txp	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	199	prototype	EXPORT_SYMBOL_GPL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	202	function	mt76_connac_txp_skb_unmap_fw	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	214	function	mt76_connac_txp_skb_unmap_hw	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	248	function	mt76_connac_txp_skb_unmap	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	259	prototype	EXPORT_SYMBOL_GPL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	261	function	mt76_connac_init_tx_queues	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	276	prototype	EXPORT_SYMBOL_GPL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	278	macro	__bitrate_mask_check	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	296	function	mt76_connac2_mac_tx_rate_val	linux_qos_null_probe_reference, linux_qos_eapol_control_port_reference	exact	5-GHz lowest-basic fixed OFDM rate, fixed bandwidth, no LDPC/STBC
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	358	prototype	EXPORT_SYMBOL_GPL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	361	function	mt76_connac2_mac_write_txwi_8023	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	401	function	mt76_connac2_mac_write_txwi_80211	linux_qos_null_probe_reference, linux_qos_eapol_control_port_reference	exact	QoS header/TID/type/subtype, USE_MINRATE fixed rate, normal non-injected sequence ownership
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	495	function	mt76_connac2_mac_write_txwi	linux_qos_null_probe_reference, linux_qos_eapol_control_port_reference	exact	associated data TXD/TXP transcripts, WCID 7, normal VO qidx 3, retry/lifetime/status fields
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	613	prototype	EXPORT_SYMBOL_GPL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	615	function	mt76_connac2_mac_fill_txs	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	738	prototype	EXPORT_SYMBOL_GPL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	740	function	mt76_connac2_mac_add_txs_skb	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	769	prototype	EXPORT_SYMBOL_GPL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	772	function	mt76_connac2_mac_decode_he_radiotap_ru	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	821	function	mt76_connac2_mac_decode_he_mu_radiotap	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	844	macro	MU_PREP	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	870	function	mt76_connac2_mac_decode_he_radiotap	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	952	prototype	EXPORT_SYMBOL_GPL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	955	function	mt76_connac2_reverse_frag0_hdr_trans	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	1028	prototype	EXPORT_SYMBOL_GPL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	1030	function	mt76_connac2_mac_fill_rx_rate	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	1133	prototype	EXPORT_SYMBOL_GPL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	1135	function	mt76_connac2_tx_check_aggr	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	1161	prototype	EXPORT_SYMBOL_GPL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	1163	function	mt76_connac2_txwi_free	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	1198	prototype	EXPORT_SYMBOL_GPL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	1200	function	mt76_connac2_tx_token_put	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mac.c	1219	prototype	EXPORT_SYMBOL_GPL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	9	function	mt76_connac_mcu_start_firmware	DownloadCommand::FirmwareStart	adapted	offline pinned-format fixture
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	11	struct	__anone60253870108	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	12	member	option	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	13	member	addr	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	22	prototype	EXPORT_SYMBOL_GPL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	24	function	mt76_connac_mcu_patch_sem_ctrl	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	27	struct	__anone60253870208	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	28	member	op	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	36	prototype	EXPORT_SYMBOL_GPL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	38	function	mt76_connac_mcu_start_patch	DownloadCommand::PatchFinish	adapted	pinned-format unit fixture
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	40	struct	__anone60253870308	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	41	member	check_crc	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	42	member	reserved	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	50	prototype	EXPORT_SYMBOL_GPL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	52	macro	MCU_PATCH_ADDRESS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	54	function	mt76_connac_mcu_init_download	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	57	struct	__anone60253870408	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	58	member	addr	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	59	member	len	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	60	member	mode	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	78	prototype	EXPORT_SYMBOL_GPL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	80	function	mt76_connac_mcu_set_channel_domain	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	83	struct	mt76_connac_mcu_channel_domain	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	84	member	alpha2	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	85	member	bw_2g	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	91	member	bw_5g	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	92	member	bw_6g	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	93	member	pad	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	94	member	n_2ch	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	95	member	n_5ch	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	96	member	n_6ch	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	97	member	pad2	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	103	struct	mt76_connac_mcu_chan	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c	104	member	hw_value	-	unmapped	-
